date,emp_id,name,department,site,shift,status,punch_in,punch_out,hours_worked,gps_location_match,base_salary
2024-03-09,EMP0020,Employee_20,Security,Site_Beta,Afternoon,Present,08:47,17:52,8.8,True,15000
2024-03-09,EMP0021,Employee_21,Security,Site_Gamma,Night,Present,08:34,19:59,10.4,True,22000
2024-03-09,EMP0022,Employee_22,Reception,Site_Beta,Morning,Present,07:08,20:32,10.0,True,25000
2024-03-09,EMP0023,Employee_23,Housekeeping,Site_Alpha,Night,Present,07:17,19:39,9.5,True,20000
2024-03-09,EMP0024,Employee_24,Security,Site_Epsilon,Morning,Present,08:06,19:33,9.4,True,20000
2024-03-09,EMP0025,Employee_25,Reception,Site_Gamma,Morning,Present,07:48,20:35,9.9,True,25000
2024-03-09,EMP0026,Employee_26,Maintenance,Site_Alpha,Afternoon,Present,08:38,18:13,9.7,True,22000
2024-03-09,EMP0027,Employee_27,Security,Site_Delta,Afternoon,Present,09:31,18:26,9.0,True,22000
2024-03-09,EMP0028,Employee_28,Housekeeping,Site_Delta,Morning,Present,07:20,17:05,10.2,True,25000
2024-03-09,EMP0029,Employee_29,Maintenance,Site_Epsilon,Night,Present,07:00,17:46,7.9,True,22000
2024-03-09,EMP0030,Employee_30,Reception,Site_Delta,Night,Present,08:24,19:12,9.3,True,25000
2024-03-09,EMP0031,Employee_31,Maintenance,Site_Gamma,Morning,Present,08:27,20:14,10.3,True,15000
2024-03-09,EMP0032,Employee_32,Maintenance,Site_Delta,Morning,Present,08:10,20:42,,True,22000
2024-03-09,EMP0033,Employee_33,Reception,Site_Gamma,Morning,Present,07:16,18:52,,True,22000
2024-03-09,EMP0034,Employee_34,Maintenance,Site_Beta,Afternoon,Present,09:43,19:15,8.3,True,18000
2024-03-09,EMP0035,Employee_35,Maintenance,Site_Gamma,Afternoon,Present,09:47,20:09,9.8,True,20000
2024-03-09,EMP0036,Employee_36,Maintenance,Site_Epsilon,Morning,Present,08:33,19:33,8.8,True,25000
2024-03-09,EMP0037,Employee_37,Housekeeping,Site_Alpha,Morning,Present,07:14,17:45,7.6,True,22000
2024-03-09,EMP0038,Employee_38,Reception,Site_Epsilon,Morning,Late,10:46,17:39,6.8,True,22000
2024-03-09,EMP0039,Employee_39,Reception,Site_Delta,Morning,Present,09:19,19:07,8.1,True,15000
2024-03-09,EMP0040,Employee_40,Maintenance,Site_Beta,Afternoon,Late,10:38,19:03,5.2,True,18000
2024-03-09,EMP0041,Employee_41,Maintenance,Site_Epsilon,Afternoon,Present,09:00,20:35,7.7,True,22000
2024-03-09,EMP0042,Employee_42,Maintenance,Site_Delta,Night,Present,09:53,19:43,7.5,True,25000
2024-03-09,EMP0043,Employee_43,Maintenance,Site_Gamma,Night,Present,07:43,18:27,8.0,True,22000
2024-03-09,EMP0044,Employee_44,Maintenance,Site_Gamma,Afternoon,Present,08:47,19:13,8.0,True,18000
2024-03-09,EMP0045,Employee_45,Security,Site_Beta,Afternoon,Present,07:30,19:57,8.7,True,15000
2024-03-09,EMP0046,Employee_46,Housekeeping,Site_Beta,Morning,Present,07:24,18:28,9.9,True,22000
2024-03-09,EMP0047,Employee_47,Maintenance,Site_Epsilon,Night,Absent,,,0.0,,25000
2024-03-09,EMP0048,Employee_48,Maintenance,Site_Alpha,Morning,Present,09:30,17:51,7.9,True,20000
2024-03-09,EMP0049,Employee_49,Housekeeping,Site_Gamma,Morning,Present,07:02,19:24,8.4,True,20000
2024-03-09,EMP0050,Employee_50,Security,Site_Epsilon,Morning,Present,08:06,19:33,8.7,True,20000
2024-03-09,EMP0051,Employee_51,Security,Site_Alpha,Night,Present,08:46,17:40,9.1,True,20000
2024-03-09,EMP0052,Employee_52,Housekeeping,Site_Delta,Morning,Present,08:48,19:57,7.6,True,15000
2024-03-09,EMP0053,Employee_53,Maintenance,Site_Delta,Afternoon,Absent,,,0.0,,22000
2024-03-09,EMP0054,Employee_54,Maintenance,Site_Beta,Morning,Present,09:24,18:55,9.8,True,20000
2024-03-09,EMP0055,Employee_55,Reception,Site_Alpha,Morning,Present,07:36,20:19,8.0,True,22000
2024-03-09,EMP0056,Employee_56,Reception,Site_Alpha,Night,Late,11:49,17:25,5.9,True,15000
2024-03-09,EMP0057,Employee_57,Housekeeping,Site_Beta,Night,Present,07:37,17:45,10.3,True,20000
2024-03-09,EMP0058,Employee_58,Security,Site_Beta,Morning,Present,07:45,18:09,8.8,True,25000
2024-03-09,EMP0059,Employee_59,Reception,Site_Epsilon,Night,Present,09:27,20:56,,True,25000
2024-03-09,EMP0060,Employee_60,Housekeeping,Site_Epsilon,Afternoon,Present,08:14,19:57,9.7,True,22000
2024-03-09,EMP0061,Employee_61,Reception,Site_Gamma,Night,Late,12:42,17:54,5.8,True,22000
2024-03-09,EMP0062,Employee_62,Maintenance,Site_Epsilon,Night,Present,07:34,20:23,10.4,True,15000
2024-03-09,EMP0063,Employee_63,Security,Site_Beta,Night,Present,07:19,20:39,8.0,True,18000
2024-03-09,EMP0064,Employee_64,Maintenance,Site_Alpha,Morning,Present,07:44,17:54,9.2,True,18000
2024-03-09,EMP0065,Employee_65,Housekeeping,Site_Epsilon,Morning,Present,08:48,19:30,8.3,True,18000
2024-03-09,EMP0066,Employee_66,Security,Site_Delta,Afternoon,Late,12:32,18:27,6.2,True,25000
2024-03-09,EMP0067,Employee_67,Reception,Site_Gamma,Morning,Present,08:19,20:51,7.7,True,18000
2024-03-09,EMP0068,Employee_68,Maintenance,Site_Gamma,Night,Present,07:14,17:16,7.6,True,22000
2024-03-09,EMP0069,Employee_69,Security,Site_Beta,Afternoon,Late,10:45,19:33,6.9,True,25000
2024-03-09,EMP0070,Employee_70,Housekeeping,Site_Delta,Morning,Present,08:46,19:40,8.9,True,25000
2024-03-09,EMP0071,Employee_71,Housekeeping,Site_Beta,Afternoon,Present,09:13,17:38,7.7,True,18000
2024-03-09,EMP0072,Employee_72,Security,Site_Alpha,Morning,Present,07:21,19:14,10.3,True,20000
2024-03-09,EMP0073,Employee_73,Maintenance,Site_Delta,Morning,Present,08:07,18:55,8.8,True,22000
2024-03-09,EMP0074,Employee_74,Maintenance,Site_Delta,Afternoon,Present,09:02,20:35,10.2,True,25000
2024-03-09,EMP0075,Employee_75,Reception,Site_Delta,Morning,Present,07:53,17:45,8.0,True,25000
2024-03-09,EMP0076,Employee_76,Security,Site_Delta,Night,Present,07:04,17:45,7.9,True,20000
2024-03-09,EMP0077,Employee_77,Maintenance,Site_Alpha,Morning,Present,07:09,20:56,7.8,True,18000
2024-03-09,EMP0078,Employee_78,Security,Site_Gamma,Night,Present,08:46,18:29,10.4,True,15000
2024-03-09,EMP0079,Employee_79,Housekeeping,Site_Delta,Night,Present,07:41,19:04,10.2,True,22000
2024-03-09,EMP0080,Employee_80,Maintenance,Site_Beta,Night,Present,09:34,20:26,8.4,True,22000
2024-03-09,EMP0081,Employee_81,Reception,Site_Alpha,Afternoon,Absent,,,0.0,,20000
2024-03-09,EMP0082,Employee_82,Reception,Site_Gamma,Afternoon,Present,09:01,19:59,9.4,True,15000
2024-03-09,EMP0083,Employee_83,Housekeeping,Site_Gamma,Afternoon,Present,08:45,17:47,9.7,True,22000
2024-03-09,EMP0084,Employee_84,Maintenance,Site_Delta,Night,Present,09:47,20:17,10.5,True,15000
2024-03-09,EMP0085,Employee_85,Reception,Site_Alpha,Afternoon,Present,09:06,17:08,8.0,True,20000
2024-03-09,EMP0086,Employee_86,Maintenance,Site_Alpha,Afternoon,Present,09:25,18:26,8.8,False,25000
2024-03-09,EMP0087,Employee_87,Security,Site_Epsilon,Afternoon,Present,08:17,19:48,10.5,True,22000
2024-03-09,EMP0088,Employee_88,Security,Site_Beta,Night,Late,12:59,19:28,5.8,True,20000
2024-03-09,EMP0089,Employee_89,Reception,Site_Delta,Morning,Present,07:54,20:22,10.1,True,18000
2024-03-09,EMP0090,Employee_90,Maintenance,Site_Epsilon,Morning,Present,07:22,20:08,9.1,True,20000
2024-03-09,EMP0091,Employee_91,Reception,Site_Delta,Morning,Late,10:56,17:39,6.6,True,15000
2024-03-09,EMP0092,Employee_92,Housekeeping,Site_Beta,Afternoon,Present,09:05,17:27,7.6,True,25000
2024-03-09,EMP0093,Employee_93,Security,Site_Epsilon,Afternoon,Absent,,,0.0,,15000
2024-03-09,EMP0094,Employee_94,Housekeeping,Site_Alpha,Afternoon,Present,09:15,19:46,9.9,True,15000
2024-03-09,EMP0095,Employee_95,Housekeeping,Site_Delta,Night,Present,07:24,17:20,9.9,False,20000
2024-03-09,EMP0096,Employee_96,Maintenance,Site_Delta,Afternoon,Present,07:31,19:40,9.4,True,22000
2024-03-09,EMP0097,Employee_97,Housekeeping,Site_Delta,Night,Present,07:00,20:59,9.3,True,18000
2024-03-09,EMP0098,Employee_98,Reception,Site_Beta,Night,Present,07:44,20:29,10.0,True,25000
2024-03-09,EMP0099,Employee_99,Housekeeping,Site_Alpha,Afternoon,Absent,,,0.0,,22000
2024-03-09,EMP0100,Employee_100,Maintenance,Site_Epsilon,Afternoon,Present,08:24,18:44,8.1,True,15000
2024-03-09,EMP0101,Employee_101,Maintenance,Site_Gamma,Night,Present,08:57,20:54,10.5,True,25000
2024-03-09,EMP0102,Employee_102,Reception,Site_Beta,Afternoon,Present,08:29,19:39,10.0,True,25000
2024-03-09,EMP0103,Employee_103,Reception,Site_Gamma,Afternoon,Present,07:37,19:07,9.3,True,25000
2024-03-09,EMP0104,Employee_104,Reception,Site_Delta,Afternoon,Present,09:20,17:22,8.6,True,18000
2024-03-09,EMP0105,Employee_105,Housekeeping,Site_Epsilon,Afternoon,Present,08:53,20:48,10.0,True,18000
2024-03-09,EMP0106,Employee_106,Reception,Site_Alpha,Afternoon,Present,07:03,18:06,8.6,True,22000
2024-03-09,EMP0107,Employee_107,Reception,Site_Delta,Night,Present,07:15,18:00,10.0,True,18000
2024-03-09,EMP0108,Employee_108,Reception,Site_Alpha,Morning,Present,08:26,20:35,9.5,True,25000
2024-03-09,EMP0109,Employee_109,Maintenance,Site_Alpha,Afternoon,Present,07:27,19:05,7.7,True,15000
2024-03-09,EMP0110,Employee_110,Reception,Site_Alpha,Night,Absent,,,0.0,,18000
2024-03-09,EMP0111,Employee_111,Reception,Site_Beta,Morning,Present,07:00,20:41,8.0,True,22000
2024-03-09,EMP0112,Employee_112,Maintenance,Site_Gamma,Night,Present,08:10,18:18,9.8,True,22000
2024-03-09,EMP0113,Employee_113,Security,Site_Gamma,Night,Present,08:54,20:02,10.3,True,25000
2024-03-09,EMP0114,Employee_114,Reception,Site_Gamma,Night,Absent,,,0.0,,22000
2024-03-09,EMP0115,Employee_115,Security,Site_Epsilon,Morning,Present,07:28,17:42,7.7,True,18000
2024-03-09,EMP0116,Employee_116,Maintenance,Site_Beta,Night,Present,08:52,20:40,7.6,True,15000
2024-03-09,EMP0117,Employee_117,Reception,Site_Alpha,Night,Present,07:59,19:53,9.3,True,15000
2024-03-09,EMP0118,Employee_118,Reception,Site_Beta,Night,Present,08:31,19:03,8.8,True,20000
2024-03-09,EMP0119,Employee_119,Security,Site_Alpha,Afternoon,Present,08:13,18:32,8.7,True,15000
2024-03-09,EMP0120,Employee_120,Maintenance,Site_Gamma,Afternoon,Absent,,,0.0,,22000
2024-03-09,EMP0121,Employee_121,Housekeeping,Site_Beta,Night,Present,07:16,17:04,9.9,True,22000
2024-03-09,EMP0122,Employee_122,Housekeeping,Site_Beta,Morning,Present,07:41,20:22,10.3,True,15000
2024-03-09,EMP0123,Employee_123,Reception,Site_Epsilon,Night,Present,07:45,18:53,10.4,True,18000
2024-03-09,EMP0124,Employee_124,Reception,Site_Epsilon,Morning,Present,09:25,20:23,7.8,True,18000
2024-03-09,EMP0125,Employee_125,Reception,Site_Gamma,Afternoon,Present,09:11,20:09,8.5,True,20000
2024-03-09,EMP0126,Employee_126,Security,Site_Delta,Afternoon,Absent,,,0.0,,25000
2024-03-09,EMP0127,Employee_127,Housekeeping,Site_Alpha,Afternoon,Present,09:15,17:03,9.2,True,20000
2024-03-09,EMP0128,Employee_128,Maintenance,Site_Delta,Night,Late,10:17,17:05,6.2,True,20000
2024-03-09,EMP0129,Employee_129,Reception,Site_Gamma,Morning,Present,08:45,18:27,10.3,True,22000
2024-03-09,EMP0130,Employee_130,Reception,Site_Alpha,Morning,Present,08:10,17:06,8.5,True,22000
2024-03-09,EMP0131,Employee_131,Maintenance,Site_Epsilon,Afternoon,Present,09:59,18:52,8.8,True,20000
2024-03-09,EMP0132,Employee_132,Security,Site_Delta,Afternoon,Present,07:36,20:02,8.9,True,15000
2024-03-09,EMP0133,Employee_133,Security,Site_Epsilon,Night,Present,08:06,18:05,7.6,True,22000
2024-03-09,EMP0134,Employee_134,Maintenance,Site_Beta,Night,Present,09:27,20:12,8.5,True,20000
2024-03-09,EMP0135,Employee_135,Housekeeping,Site_Beta,Night,Present,07:42,20:55,8.6,True,20000
2024-03-09,EMP0136,Employee_136,Housekeeping,Site_Alpha,Night,Present,07:29,20:02,9.3,True,15000
2024-03-09,EMP0137,Employee_137,Maintenance,Site_Delta,Morning,Present,08:26,18:32,9.8,True,25000
2024-03-09,EMP0138,Employee_138,Maintenance,Site_Beta,Morning,Present,07:07,18:04,9.8,True,20000
2024-03-09,EMP0139,Employee_139,Maintenance,Site_Delta,Morning,Present,07:47,18:34,10.3,True,18000
2024-03-09,EMP0140,Employee_140,Housekeeping,Site_Epsilon,Afternoon,Present,07:15,18:30,9.6,True,25000
2024-03-09,EMP0141,Employee_141,Maintenance,Site_Beta,Afternoon,Present,08:11,18:23,8.6,True,22000
2024-03-09,EMP0142,Employee_142,Maintenance,Site_Gamma,Morning,Present,07:57,18:40,7.5,True,22000
2024-03-09,EMP0143,Employee_143,Security,Site_Beta,Morning,Present,07:18,20:10,9.3,True,22000
2024-03-09,EMP0144,Employee_144,Maintenance,Site_Alpha,Afternoon,Present,07:08,19:20,8.1,True,15000
2024-03-09,EMP0145,Employee_145,Maintenance,Site_Epsilon,Morning,Present,09:47,17:57,9.4,True,22000
2024-03-09,EMP0146,Employee_146,Maintenance,Site_Gamma,Night,Present,08:44,17:57,9.6,True,22000
2024-03-09,EMP0147,Employee_147,Maintenance,Site_Alpha,Night,Present,09:37,18:47,8.8,True,18000
2024-03-09,EMP0148,Employee_148,Reception,Site_Alpha,Night,Present,08:09,17:23,9.6,True,25000
2024-03-09,EMP0149,Employee_149,Maintenance,Site_Epsilon,Morning,Present,08:48,19:16,9.9,True,15000
2024-03-09,EMP0150,Employee_150,Reception,Site_Gamma,Night,Present,09:15,17:42,8.0,True,22000
2024-03-09,EMP0151,Employee_151,Security,Site_Beta,Morning,Present,08:37,18:14,8.0,True,15000
2024-03-09,EMP0152,Employee_152,Maintenance,Site_Delta,Morning,Present,09:40,19:55,7.6,True,15000
2024-03-09,EMP0153,Employee_153,Housekeeping,Site_Epsilon,Morning,Present,07:19,20:27,9.5,True,22000
2024-03-09,EMP0154,Employee_154,Reception,Site_Gamma,Night,Present,07:45,18:09,10.0,True,25000
2024-03-09,EMP0155,Employee_155,Reception,Site_Epsilon,Night,Present,09:18,18:10,9.4,True,18000
2024-03-09,EMP0156,Employee_156,Reception,Site_Alpha,Afternoon,Present,08:35,19:15,9.8,True,25000
2024-03-09,EMP0157,Employee_157,Reception,Site_Gamma,Morning,Present,08:46,20:08,8.7,True,20000
2024-03-09,EMP0158,Employee_158,Housekeeping,Site_Delta,Afternoon,Present,08:57,19:22,9.1,True,18000
2024-03-09,EMP0159,Employee_159,Maintenance,Site_Alpha,Night,Present,07:46,17:14,10.3,True,20000
2024-03-09,EMP0160,Employee_160,Maintenance,Site_Alpha,Afternoon,Present,08:17,19:50,10.1,True,20000
2024-03-09,EMP0161,Employee_161,Housekeeping,Site_Alpha,Afternoon,Present,09:48,17:07,9.8,True,15000
2024-03-09,EMP0162,Employee_162,Housekeeping,Site_Epsilon,Morning,Present,07:51,18:09,9.7,True,15000
2024-03-09,EMP0163,Employee_163,Maintenance,Site_Beta,Morning,Late,10:54,18:06,7.2,True,25000
2024-03-09,EMP0164,Employee_164,Housekeeping,Site_Alpha,Night,Late,12:57,18:26,,True,18000
2024-03-09,EMP0165,Employee_165,Housekeeping,Site_Beta,Afternoon,Absent,,,0.0,,18000
2024-03-09,EMP0166,Employee_166,Security,Site_Gamma,Morning,Present,09:29,18:53,9.5,True,18000
2024-03-09,EMP0167,Employee_167,Maintenance,Site_Beta,Morning,Present,09:42,18:13,10.5,True,15000
2024-03-09,EMP0168,Employee_168,Housekeeping,Site_Alpha,Afternoon,Present,07:41,17:00,10.5,True,18000
2024-03-09,EMP0169,Employee_169,Maintenance,Site_Alpha,Morning,Present,09:34,20:04,10.2,True,20000
2024-03-09,EMP0170,Employee_170,Security,Site_Beta,Night,Present,07:17,18:55,10.3,True,22000
2024-03-09,EMP0171,Employee_171,Security,Site_Alpha,Afternoon,Present,09:59,20:26,8.7,True,22000
2024-03-09,EMP0172,Employee_172,Maintenance,Site_Epsilon,Night,Present,08:54,18:39,8.2,True,15000
2024-03-09,EMP0173,Employee_173,Reception,Site_Epsilon,Morning,Present,07:49,18:59,9.3,True,25000
2024-03-09,EMP0174,Employee_174,Security,Site_Epsilon,Afternoon,Present,08:36,19:17,9.2,True,22000
2024-03-09,EMP0175,Employee_175,Security,Site_Alpha,Afternoon,Absent,,,0.0,,22000
2024-03-09,EMP0176,Employee_176,Reception,Site_Alpha,Afternoon,Present,09:57,18:00,8.6,True,22000
2024-03-09,EMP0177,Employee_177,Security,Site_Alpha,Afternoon,Present,07:29,18:09,8.6,True,25000
2024-03-09,EMP0178,Employee_178,Housekeeping,Site_Alpha,Morning,Present,09:41,17:55,8.9,True,20000
2024-03-09,EMP0179,Employee_179,Maintenance,Site_Delta,Night,Present,07:23,18:13,10.3,False,25000
2024-03-09,EMP0180,Employee_180,Maintenance,Site_Delta,Night,Present,08:26,18:28,10.5,True,25000
2024-03-09,EMP0181,Employee_181,Reception,Site_Alpha,Night,Present,07:31,17:04,7.9,False,15000
2024-03-09,EMP0182,Employee_182,Housekeeping,Site_Delta,Afternoon,Late,11:02,18:23,7.3,True,18000
2024-03-09,EMP0183,Employee_183,Reception,Site_Gamma,Afternoon,Present,07:08,18:30,7.9,True,22000
2024-03-09,EMP0184,Employee_184,Reception,Site_Alpha,Afternoon,Present,09:14,17:31,9.0,True,22000
2024-03-09,EMP0185,Employee_185,Maintenance,Site_Gamma,Afternoon,Present,09:59,20:13,8.3,True,18000
2024-03-09,EMP0186,Employee_186,Reception,Site_Alpha,Morning,Present,08:58,20:44,8.7,True,15000
2024-03-09,EMP0187,Employee_187,Security,Site_Delta,Morning,Present,07:55,20:56,9.4,True,20000
2024-03-09,EMP0188,Employee_188,Housekeeping,Site_Epsilon,Morning,Present,08:59,20:52,7.9,True,25000
2024-03-09,EMP0189,Employee_189,Maintenance,Site_Alpha,Afternoon,Present,08:56,17:45,10.3,True,20000
2024-03-09,EMP0190,Employee_190,Reception,Site_Alpha,Afternoon,Present,09:25,19:52,7.6,True,25000
2024-03-09,EMP0191,Employee_191,Maintenance,Site_Gamma,Morning,Absent,,,0.0,,25000
2024-03-09,EMP0192,Employee_192,Housekeeping,Site_Beta,Night,Present,07:11,18:40,9.3,True,22000
2024-03-09,EMP0193,Employee_193,Housekeeping,Site_Alpha,Afternoon,Present,08:59,17:59,9.1,True,25000
2024-03-09,EMP0194,Employee_194,Maintenance,Site_Alpha,Afternoon,Present,08:09,19:43,8.2,True,25000
2024-03-09,EMP0195,Employee_195,Housekeeping,Site_Delta,Night,Present,09:54,20:50,9.0,True,25000
2024-03-09,EMP0196,Employee_196,Security,Site_Epsilon,Night,Present,09:46,19:07,9.0,True,20000
2024-03-09,EMP0197,Employee_197,Security,Site_Beta,Afternoon,Present,09:00,17:37,9.8,True,20000
2024-03-09,EMP0198,Employee_198,Maintenance,Site_Gamma,Morning,Present,08:18,19:46,9.1,True,18000
2024-03-09,EMP0199,Employee_199,Housekeeping,Site_Epsilon,Night,Present,08:52,19:08,9.9,True,22000
2024-03-09,EMP0200,Employee_200,Security,Site_Beta,Night,Present,07:40,18:48,10.4,True,15000
2024-03-11,EMP0001,Employee_1,Reception,Site_Delta,Morning,Present,08:01,17:48,10.1,True,20000
2024-03-11,EMP0002,Employee_2,Maintenance,Site_Delta,Afternoon,Present,08:59,18:46,8.9,True,25000
2024-03-11,EMP0003,Employee_3,Housekeeping,Site_Delta,Morning,Present,08:33,20:03,10.4,True,20000
2024-03-11,EMP0004,Employee_4,Reception,Site_Delta,Morning,Present,07:53,19:55,10.3,True,22000
2024-03-11,EMP0005,Employee_5,Maintenance,Site_Delta,Night,Present,07:02,18:45,10.1,True,18000
2024-03-11,EMP0006,Employee_6,Reception,Site_Beta,Night,Present,09:47,20:29,10.4,True,25000
2024-03-11,EMP0007,Employee_7,Security,Site_Delta,Night,Present,07:18,18:15,8.7,True,25000
2024-03-11,EMP0008,Employee_8,Security,Site_Alpha,Night,Present,07:59,20:46,10.2,False,22000
2024-03-11,EMP0009,Employee_9,Housekeeping,Site_Delta,Morning,Absent,,,0.0,,15000
2024-03-11,EMP0010,Employee_10,Maintenance,Site_Delta,Afternoon,Present,09:18,20:04,9.1,True,18000
2024-03-11,EMP0011,Employee_11,Reception,Site_Gamma,Afternoon,Present,09:24,19:04,10.0,True,22000
2024-03-11,EMP0012,Employee_12,Maintenance,Site_Delta,Afternoon,Present,08:10,20:28,10.5,True,15000
2024-03-11,EMP0013,Employee_13,Reception,Site_Alpha,Night,Present,08:51,20:47,8.1,True,25000
2024-03-11,EMP0014,Employee_14,Security,Site_Gamma,Morning,Present,07:03,20:35,9.6,True,15000
2024-03-11,EMP0015,Employee_15,Security,Site_Alpha,Morning,Present,09:16,17:30,8.8,True,18000
2024-03-11,EMP0016,Employee_16,Security,Site_Epsilon,Morning,Present,09:57,18:14,10.2,True,18000
2024-03-11,EMP0017,Employee_17,Housekeeping,Site_Delta,Night,Present,08:02,19:39,7.8,True,15000
2024-03-11,EMP0018,Employee_18,Housekeeping,Site_Delta,Night,Present,08:26,18:15,8.2,True,20000
2024-03-11,EMP0019,Employee_19,Maintenance,Site_Beta,Night,Present,09:15,17:25,9.0,True,25000
2024-03-11,EMP0020,Employee_20,Security,Site_Beta,Afternoon,Present,08:08,19:41,9.0,True,15000
2024-03-11,EMP0021,Employee_21,Security,Site_Gamma,Night,Present,09:16,17:46,9.3,True,22000
2024-03-11,EMP0022,Employee_22,Reception,Site_Beta,Morning,Present,07:31,19:20,8.6,True,25000
2024-03-11,EMP0023,Employee_23,Housekeeping,Site_Alpha,Night,Present,07:12,19:39,10.1,True,20000
2024-03-11,EMP0024,Employee_24,Security,Site_Epsilon,Morning,Absent,,,0.0,,20000
2024-03-11,EMP0025,Employee_25,Reception,Site_Gamma,Morning,Late,12:55,17:54,6.4,True,25000
2024-03-11,EMP0026,Employee_26,Maintenance,Site_Alpha,Afternoon,Present,07:52,18:26,8.2,True,22000
2024-03-11,EMP0027,Employee_27,Security,Site_Delta,Afternoon,Absent,,,0.0,,22000
2024-03-11,EMP0028,Employee_28,Housekeeping,Site_Delta,Morning,Present,08:32,18:40,9.0,True,25000
2024-03-11,EMP0029,Employee_29,Maintenance,Site_Epsilon,Night,Present,08:09,19:49,9.7,True,22000
2024-03-11,EMP0030,Employee_30,Reception,Site_Delta,Night,Present,08:41,20:39,10.1,True,25000
2024-03-11,EMP0031,Employee_31,Maintenance,Site_Gamma,Morning,Present,09:10,18:12,9.8,True,15000
2024-03-11,EMP0032,Employee_32,Maintenance,Site_Delta,Morning,Present,07:52,18:03,9.1,True,22000
2024-03-11,EMP0033,Employee_33,Reception,Site_Gamma,Morning,Present,09:23,20:15,10.2,True,22000
2024-03-11,EMP0034,Employee_34,Maintenance,Site_Beta,Afternoon,Present,07:54,18:46,7.8,True,18000
2024-03-11,EMP0035,Employee_35,Maintenance,Site_Gamma,Afternoon,Present,09:51,17:51,8.3,True,20000
2024-03-11,EMP0036,Employee_36,Maintenance,Site_Epsilon,Morning,Present,07:29,20:34,,True,25000
2024-03-11,EMP0037,Employee_37,Housekeeping,Site_Alpha,Morning,Present,09:37,18:15,,True,22000
2024-03-11,EMP0038,Employee_38,Reception,Site_Epsilon,Morning,Present,07:42,18:48,9.7,True,22000
2024-03-11,EMP0039,Employee_39,Reception,Site_Delta,Morning,Present,08:43,20:33,7.8,True,15000
2024-03-11,EMP0040,Employee_40,Maintenance,Site_Beta,Afternoon,Present,09:17,18:30,8.7,True,18000
2024-03-11,EMP0041,Employee_41,Maintenance,Site_Epsilon,Afternoon,Present,07:30,20:09,7.7,True,22000
2024-03-11,EMP0042,Employee_42,Maintenance,Site_Delta,Night,Present,07:55,19:03,9.5,True,25000
2024-03-11,EMP0043,Employee_43,Maintenance,Site_Gamma,Night,Present,07:24,17:07,10.1,True,22000
2024-03-11,EMP0044,Employee_44,Maintenance,Site_Gamma,Afternoon,Absent,,,0.0,,18000
2024-03-11,EMP0045,Employee_45,Security,Site_Beta,Afternoon,Present,08:18,19:21,10.3,True,15000
2024-03-11,EMP0046,Employee_46,Housekeeping,Site_Beta,Morning,Present,09:16,17:44,7.9,True,22000
2024-03-11,EMP0047,Employee_47,Maintenance,Site_Epsilon,Night,Present,08:06,19:52,8.7,True,25000
2024-03-11,EMP0048,Employee_48,Maintenance,Site_Alpha,Morning,Present,09:09,18:47,9.0,True,20000
2024-03-11,EMP0049,Employee_49,Housekeeping,Site_Gamma,Morning,Present,07:51,18:40,8.2,True,20000
2024-03-11,EMP0050,Employee_50,Security,Site_Epsilon,Morning,Present,09:24,20:28,10.0,True,20000
2024-03-11,EMP0051,Employee_51,Security,Site_Alpha,Night,Present,08:13,19:09,8.6,True,20000
2024-03-11,EMP0052,Employee_52,Housekeeping,Site_Delta,Morning,Present,07:12,19:32,9.1,True,15000
2024-03-11,EMP0053,Employee_53,Maintenance,Site_Delta,Afternoon,Present,08:23,19:08,8.3,True,22000
2024-03-11,EMP0054,Employee_54,Maintenance,Site_Beta,Morning,Present,07:56,20:07,8.1,True,20000
2024-03-11,EMP0055,Employee_55,Reception,Site_Alpha,Morning,Present,09:33,17:19,9.8,True,22000
2024-03-11,EMP0056,Employee_56,Reception,Site_Alpha,Night,Present,09:11,17:42,7.9,True,15000
2024-03-11,EMP0057,Employee_57,Housekeeping,Site_Beta,Night,Present,09:40,17:27,9.6,False,20000
2024-03-11,EMP0058,Employee_58,Security,Site_Beta,Morning,Present,09:36,20:30,8.3,True,25000
2024-03-11,EMP0059,Employee_59,Reception,Site_Epsilon,Night,Present,08:28,17:12,8.4,True,25000
2024-03-11,EMP0060,Employee_60,Housekeeping,Site_Epsilon,Afternoon,Present,07:46,18:44,10.0,True,22000
2024-03-11,EMP0061,Employee_61,Reception,Site_Gamma,Night,Present,08:19,17:34,8.5,True,22000
2024-03-11,EMP0062,Employee_62,Maintenance,Site_Epsilon,Night,Late,10:31,18:06,,True,15000
2024-03-11,EMP0063,Employee_63,Security,Site_Beta,Night,Present,09:36,20:16,8.2,True,18000
2024-03-11,EMP0064,Employee_64,Maintenance,Site_Alpha,Morning,Present,08:37,20:14,7.8,True,18000
2024-03-11,EMP0065,Employee_65,Housekeeping,Site_Epsilon,Morning,Present,08:58,20:00,9.3,True,18000
2024-03-11,EMP0066,Employee_66,Security,Site_Delta,Afternoon,Absent,,,0.0,,25000
2024-03-11,EMP0067,Employee_67,Reception,Site_Gamma,Morning,Present,08:12,19:12,7.7,True,18000
2024-03-11,EMP0068,Employee_68,Maintenance,Site_Gamma,Night,Present,08:32,18:16,7.6,True,22000
2024-03-11,EMP0069,Employee_69,Security,Site_Beta,Afternoon,Present,07:28,18:34,7.8,True,25000
